SYMBOL	ENTREZID
SCAF8	22828
C16orf91	283951
C1orf226	400793
FKBP7	51661
RAB34	83871
TMEM130	222865
FAM160A1	729830
FAM213B	127281
PIGZ	80235
ZFHX2	85446
RPL10	6134
KIAA1324L	222223
KRT3	3850
FGF12	2257
HID1	283987
NLE1	54475
CROT	54677
RFESD	317671
STXBP2	6813
FNBP1	23048
MCMDC2	157777
ZNF492	57615
TOM1	10043
LRRC15	131578
CDKN1C	1028
C12orf71	728858
SIGLEC9	27180
FAM25BP	100132929
BCS1L	617
RCOR3	55758
INPP5K	51763
GDPD2	54857
PERM1	84808
PRR26	414235
NRBP2	340371
HJURP	55355
ERG	2078
PPP6R1	22870
HSBP1L1	440498
INTS2	57508
CT47A2	728090
MST1	4485
SRSF12	135295
BDNF	627
RPS24	6229
RIMKLA	284716
MUC20	200958
PSMA1	5682
EFNA4	1945
C11orf70	85016
USP17L13	100287238
DNAJB11	51726
FAM177B	400823
CT47A12	100507170
SS18	6760
MAMLD1	10046
ABHD4	63874
EFCC1	79825
PRPSAP1	5635
LRRC34	151827
OSR2	116039
LMOD3	56203
WBP1L	54838
TMEM64	169200
ELP2	55250
SPARCL1	8404
HYLS1	219844
KCNIP1	30820
ZNF879	345462
GVQW1	101362076
CTSO	1519
DCTN4	51164
C1orf167	284498
SPATA24	202051
PTBP3	9991
USP41	373856
CCDC107	203260
KLC1	3831
SLC30A8	169026
PRRT4	401399
C16orf96	342346
TMEM171	134285
NBEAL2	23218
GSDMB	55876
EXD1	161829
CACTIN	58509
MYO7B	4648
KBTBD4	55709
METTL21A	151194
TICAM2	353376
CBFB	865
PIGG	54872
NPIPB7	440350
SKIL	6498
ICAM2	3384
FAM221B	392307
SESTD1	91404
GTSE1	51512
INTS12	57117
USP40	55230
KANSL2	54934
GCNT1	2650
PHYHIP	9796
C6orf10	10665
CCDC81	60494
POLR2H	5437
DCAF11	80344
CTCFL	140690
IQCF3	401067
C17orf105	284067
ITIH3	3699
ZNF732	654254
SERPINE2	5270
ATXN1L	342371
IGFL1	374918
ZNF276	92822
PUS7L	83448
IL31RA	133396
C4B	721
STRBP	55342
SLC48A1	55652
SLC35A2	7355
MICAL3	57553
PROB1	389333
KIAA1549	57670
TM2D2	83877
SERPINA1	5265
GOLGA2	2801
ARHGEF38	54848
PRAP1	118471
TMEM238	388564
TRANK1	9881
P2RX6	9127
GAGE12G	645073
EIF2B1	1967
EIF4G1	1981
WDR27	253769
SLC2A1	6513
TGFBI	7045
NELL2	4753
FBLIM1	54751
SLC9A8	23315
RPL32	6161
ATP13A3	79572
FDXR	2232
SEMA4D	10507
DDX46	9879
FBXO24	26261
CFB	629
DERA	51071
FSHB	2488
NME6	10201
ZNF713	349075
PATL2	197135
IGFALS	3483
RIC1	57589
ACTBL2	345651
XKR6	286046
RECQL	5965
HS3ST6	64711
STK33	65975
MUC15	143662
GALNT11	63917
CAMSAP3	57662
SPATA2	9825
ZNF679	168417
ZC3H18	124245
TRA2B	6434
MEPE	56955
ACKR2	1238
PLEKHM3	389072
C19orf81	342918
PHACTR2	9749
EBP	10682
SPATA6L	55064
DHX36	170506
SLC15A2	6565
DEFB121	245934
BAP1	8314
PLTP	5360
NDUFA5	4698
GPR143	4935
VAPB	9217
DPCR1	135656
DUSP7	1849
VWA1	64856
ATPAF2	91647
ZNF80	7634
PCBP4	57060
HOXB3	3213
PARP15	165631
CPB1	1360
EIF2A	83939
MED12L	116931
RPSAP58	388524
GPR156	165829
NCK1	4690
CTAGE8	100142659
REPIN1	29803
KLF8	11279
KRTAP5-7	440050
ROBO2	6092
GOLIM4	27333
ATP6V1F	9296
HELZ2	85441
HFE	3077
DNAJB8	165721
RBMXL3	139804
RRP1	8568
ZNF786	136051
FHIT	2272
FSD1L	83856
MUC4	4585
FAM208A	23272
SUPT20H	55578
CLASP2	23122
DNAJC24	120526
STIM2	57620
YIPF6	286451
IAH1	285148
FAM199X	139231
ST6GALNAC5	81849
FBXL2	25827
MRPL47	57129
RAB23	51715
TMEM176A	55365
SLC26A8	116369
DBNL	28988
SLC35A5	55032
COX7B	1349
PTCHD3	374308
PPM1L	151742
ZBTB8OS	339487
SLBP	7884
ZNF525	170958
DCUN1D2	55208
DPPA2	151871
FAM205A	259308
DDI2	84301
NAA10	8260
ALG2	85365
IQUB	154865
SMIM4	440957
ANP32A	8125
PAEP	5047
GPHN	10243
ASB11	140456
TSPYL6	388951
VWA3B	200403
PPP2R5D	5528
EHMT1	79813
GK5	256356
MRPS22	56945
RARRES2	5919
IFNE	338376
CACNA2D2	9254
RPL37A	6168
C3orf14	57415
PTPRG	5793
ZNF717	100131827
SPRR2F	6705
PARP14	54625
RPL7L1	285855
ZFP57	346171
MCM10	55388
CIAO1	9391
CMC1	152100
TAF1L	138474
IVD	3712
SRPRB	58477
CHCHD10	400916
NDUFA3	4696
PPP2CA	5515
LCN10	414332
MME	4311
NSFL1C	55968
UGT1A3	54659
U2SURP	23350
FAM19A1	407738
SNX21	90203
UBN2	254048
PTRH1	138428
BOC	91653
SEPHS2	22928
EFCAB10	100130771
RWDD2B	10069
PSMD6	9861
ZNF273	10793
PURG	29942
MYSM1	114803
ADAMTS9	56999
ESRP2	80004
BTBD9	114781
PTK7	5754
TREML2	79865
PARK7	11315
TIMMDC1	51300
FTO	79068
NDUFA6	4700
RPL29	6159
PRSS50	29122
CDKN2A	1029
PEG10	23089
BRCA1	672
C6orf222	389384
SYNPR	132204
LSAMP	4045
NMD3	51068
DIEXF	27042
PCCB	5096
GFM1	85476
GCH1	2643
CALML4	91860
TIGIT	201633
NDUFB2	4708
FAM162A	26355
CACNA2D3	55799
RPL35A	6165
FAM107A	11170
C10orf88	80007
ZBTB20	26137
SPATA45	149643
WDR86	349136
SMYD3	64754
ONECUT2	9480
MSMP	692094
CAMKV	79012
ASB14	142686
RIIAD1	284485
EVX1	2128
PRKRIP1	79706
TTC26	79989
POU5F1B	5462
TRPC1	7220
SUCLG2	8801
ADCY5	111
MALSU1	115416
AZI2	64343
CLIC3	9022
CDNF	441549
ZNF782	158431
SLC4A2	6522
C1orf52	148423
AGTR1	185
PPIA	5478
ADAM9	8754
EIF1	10209
RNF183	138065
NOBOX	135935
WWTR1	25937
RAD51B	5890
COMMD2	51122
GCSAM	257144
RYBP	23429
LRRC75A	388341
CTAGE4	100128553
LRRC55	219527
MAP3K6	9064
FAM122B	159090
DPH3	285381
NUDT5	11164
SSBP1	6742
RXRA	6256
OFCC1	266553
NSUN4	387338
GGTLC2	91227
BRD9	65980
CDK5	1020
GMPS	8833
CDS2	8760
L1TD1	54596
KLF6	1316
PXT1	222659
ERVW-1	30816
KCNAB1	7881
POR	5447
PEX5L	51555
HOXB6	3216
LYRM4	57128
PIGP	51227
KCNIP2	30819
ABHD14B	84836
SERP1	27230
SLITRK3	22865
ZMYND8	23613
RAB9A	9367
PLSCR2	57047
FAM71F2	346653
B4GALT4	8702
GSTA2	2939
ERVFRD-1	405754
POLE4	56655
CCDC14	64770
CASR	846
SRSF10	10772
ADPRH	141
RGL2	5863
FLNB	2317
CPA5	93979
CYLC2	1539
NR6A1	2649
ADH7	131
UHMK1	127933
PHC3	80012
PDE6B	5158
CD200	4345
THOC5	8563
RPL23	9349
ABHD6	57406
ROBO1	6091
ARMC8	25852
RWDD1	51389
CST7	8530
ATP11A	23250
FSBP	100861412
ZNF398	57541
CNIH4	29097
RNF182	221687
NACAD	23148
OARD1	221443
LAT2	7462
OR2A7	401427
BAG1	573
TFR2	7036
TFAM	7019
EMC1	23065
C6orf201	404220
TIPARP	25976
MFN1	55669
TMEM14B	81853
KLHL29	114818
PLCXD2	257068
MRPS14	63931
C1orf228	339541
KRTAP5-8	57830
ZNF181	339318
PRB1	5542
PCDHA1	56147
NIM1K	167359
EFCAB12	90288
RMND5B	64777
HSD17B4	3295
TMEM150C	441027
PDK2	5164
C4orf36	132989
DLEU7	220107
SPINK13	153218
ATP5L2	267020
FAM90A26	100287045
TRIM60	166655
BEND4	389206
AWAT2	158835
MAML3	55534
MGAT4D	152586
IGSF22	283284
CLDND1	56650
ZNF131	7690
ZNF154	7710
SLC10A7	84068
MYO10	4651
SH3D21	79729
ATP2C1	27032
SLCO6A1	133482
PIEZO2	63895
SNF8	11267
ROPN1L	83853
TIGD5	84948
XRCC4	7518
PCBD2	84105
GPR33	2856
XPNPEP1	7511
GOLGA6L4	643707
ALYREF	10189
SPDYE2	441273
CSNK1A1	1452
GC	2638
CR1L	1379
HGFAC	3083
GABRA2	2555
ANAPC13	25847
RANBP3L	202151
MAGED4B	81557
DCANP1	140947
ZNF672	79894
HMGXB3	22993
LRPAP1	4043
PRRC1	133619
PAQR3	152559
FNIP1	96459
PSG7	5676
ACTN3	89
NFXL1	152518
USP17L25	728373
FAM193B	54540
SH3BP2	6452
SORCS2	57537
TTC23L	153657
USP17L21	100287478
FAM173B	134145
GSTCD	79807
NUDT16	131870
LSM6	11157
TMEM158	25907
PDGFC	56034
TMEM33	55161
ESRRB	2103
TTC39B	158219
ADAMTS12	81792
TRIML2	205860
SLIT2	9353
ACSL1	2180
USP17L17	100287327
LARP7	51574
DDX41	51428
DNAH10OS	642797
USP17L30	728419
GTF2H2C	728340
TRIM34	53840
USP17L29	728405
OCIAD2	132299
WDR36	134430
CXorf40A	91966
USP17L22	100287513
GOLGA8O	728047
AADAT	51166
USP17L27	728393
ZCCHC10	54819
GALNTL6	442117
USP51	158880
KIAA1211	57482
USP26	83844
RFPL4B	442247
MRPL36	64979
LY75-CD302	100526664
USP17L18	100287364
TTC29	83894
SV2C	22987
H2AFY	9555
CCDC153	283152
MTX3	345778
DAPP1	27071
FBXL7	23194
SH3TC2	79628
CDK18	5129
NDUFA13	51079
GNPDA1	10007
USP17L28	728400
CHAD	1101
ZFP62	643836
GPX8	493869
PACRGL	133015
KLHL5	51088
NPY5R	4889
THUMPD2	80745
FRG2	448831
TAS2R50	259296
SPDYE2B	100310812
USP17L23	101241878
NHSL2	340527
ELOVL7	79993
MCTP1	79772
LAMTOR3	8649
SMUG1	23583
KLHL2	11275
TENM3	55714
EYS	346007
PTTG2	10744
MRPS30	10884
LMF2	91289
SPATS1	221409
PLRG1	5356
SAMD14	201191
SH3RF2	153769
HTN1	3346
TUSC3	7991
CDHR2	54825
SLC35A4	113829
FBN2	2201
PRPS1L1	221823
DEFB4B	100289462
TAAR9	134860
TMEM167A	153339
CLRN2	645104
ZGRF1	55345
NEK1	4750
AMOTL2	51421
NEDD4	4734
DDX4	54514
SRP19	6728
CNOT6L	246175
CCSER1	401145
DTWD2	285605
LUC7L3	51747
CDH18	1016
ATG12	9140
SMG7	9887
C1orf216	127703
COX18	285521
USP17L24	728369
ABLIM3	22885
SATL1	340562
INPP4B	8821
CAGE1	285782
PALLD	23022
EIF4E	1977
USP17L19	100287404
EXOC3	11336
HARS	3035
ANKRD50	57182
CCDC149	91050
COX7C	1350
C4orf22	255119
PGM3	5238
RNF150	57484
USP17L5	728386
SPINK2	6691
DROSHA	29102
GNGT2	2793
HELT	391723
TRPC7	57113
ADH1C	126
MIB2	142678
CRIP2	1397
C6orf223	221416
OSTC	58505
CCDC169	728591
RAD17	5884
SERINC5	256987
SNX25	83891
ROPN1B	152015
MLIP	90523
PCP4L1	654790
TMEM161B	153396
MCIDAS	345643
ZBTB38	253461
ASTE1	28990
RNASET2	8635
RNF4	6047
AMER2	219287
KCTD16	57528
SMAD1	4086
TNIP3	79931
ETFDH	2110
WNT8A	7478
ANAPC4	29945
GOLGA8K	653125
PROM1	8842
MRPS27	23107
YJEFN3	374887
NXF5	55998
RPS6KA2	6196
CDKN2AIP	55602
KCNN2	3781
RAI14	26064
ANKRD13D	338692
APBB2	323
MARCH1	55016
USP17L20	100287441
CXCL2	2920
FOXR2	139628
DIO3	1735
CT45A5	441521
USP17L26	728379
SREK1IP1	285672
SMIM20	389203
CDC42SE2	56990
TNFAIP8	25816
FAM218A	152756
SPCS3	60559
CEBPA	1050
CEP192	55125
DDR1	780
LOC285556	285556
ABL2	27
FHDC1	85462
SLC4A9	83697
MTTP	4547
FAM153B	202134
WDR1	9948
GYPB	2994
TOB1	10140
WWC1	23286
WWP1	11059
NACA2	342538
C8orf34	116328
CEP57L1	285753
DMTN	2039
ANKAR	150709
HS3ST5	222537
KIF13B	23303
RHOBTB2	23221
CCDC160	347475
RANBP17	64901
C8orf44	56260
PIK3R1	5295
RPL30	6156
SLC45A4	57210
MPP2	4355
FBXO32	114907
UBE2V2	7336
IRGM	345611
RPL26L1	51121
CETN3	1070
FER1L6	654463
LEPROTL1	23484
PCDHGB4	8641
SERPINE3	647174
VASH2	79805
PYDC2	152138
SFTA3	253970
SPSB2	84727
ANGPT1	284
RGS21	431704
CLVS1	157807
RIMS1	22999
TCEA1	6917
DLX6	1750
PBK	55872
GFRA2	2675
ST3GAL1	6482
TMEM200B	399474
SEC24B	10427
LY6E	4061
NWD1	284434
SMIM12	113444
PCDHGB6	56100
SLC10A5	347051
UTP14C	9724
FBXO41	150726
NAIP	4671
ZNF829	374899
RNF217	154214
STAU2	27067
CLDN23	137075
AP3M2	10947
VDAC3	7419
SMIM18	100507341
CES5A	221223
FAM83A	84985
ZNF721	170960
COX6C	1345
LYN	4067
RNF19A	25897
CCNC	892
GRIA1	2890
ANKRD46	157567
PCDHGB2	56103
INTS9	55756
NKAIN3	286183
UBR5	51366
CCNE2	9134
ZNF674	641339
FAM49B	51571
SLC25A30	253512
ENDOV	284131
SLC25A37	51312
TRNP1	388610
STMN2	11075
PCDHGB1	56104
TMEM125	128218
PGRMC2	10424
TPD52	7163
PNMA2	10687
RPS20	6224
TENM2	57451
HS6ST2	90161
TRIQK	286144
NKX6-3	157848
UNC13A	23025
PCDHGA6	56109
FANCD2OS	115795
ERI1	90459
MYBL1	4603
ATP6V0E1	8992
NPIPB13	613037
STK3	6788
FAM196A	642938
ZNF260	339324
PCDHA3	56145
CLINT1	9685
PCDHGA5	56110
SNTG1	54212
FAM178B	51252
ASAP1	50807
EIF3H	8667
SCUBE2	57758
ENY2	56943
ATXN7L3B	552889
PCDHGA7	56108
LYRM2	57226
CNBD1	168975
AMPD1	270
GABRP	2568
RALYL	138046
ALG11	440138
RNF130	55819
EBF2	64641
SBSN	374897
EPHX2	2053
ETV3L	440695
MCF2	4168
TDRP	157695
INTS8	55656
PLCD1	5333
HDAC2	3066
CNOT8	9337
UQCRB	7381
ZFHX4	79776
PTDSS1	9791
ATOX1	475
HEPH	9843
CA1	759
KCNK9	51305
IKBKB	3551
TFF3	7033
EIF5AL1	143244
TRHR	7201
CSMD1	64478
ZNF706	51123
KCNB2	9312
NPIPB11	728888
GPBAR1	151306
CCDC71L	168455
C1orf210	149466
HMGB4	127540
IDO1	3620
RNF145	153830
ANKRD6	22881
MRPL22	29093
GSTK1	373156
PCDHGA1	56114
EID1	23741
BTBD10	84280
ZNF345	25850
IGLL5	100423062
ZFP82	284406
LPXN	9404
TATDN3	128387
API5	8539
PGBD5	79605
NTRK1	4914
KRTAP5-9	3846
CD3G	917
FAM89B	23625
NEDD8-MDP1	100528064
HSF1	3297
POU2F2	5452
MS4A18	728588
TAS2R43	259289
PCDHA2	56146
EIF3F	8665
AAMDC	28971
CSRP3	8048
NPIPA7	101059938
SLC24A4	123041
NPIPB6	728741
USP35	57558
TYK2	7297
OR10S1	219873
AMBRA1	55626
L3MBTL3	84456
SAMD1	90378
CAPN1	823
OR52B2	255725
HSPA8	3312
EBLN2	55096
WDR74	54663
CCDC17	149483
IL32	9235
CHMP1B	57132
TAGLN	6876
SPA17	53340
PBOV1	59351
ATG13	9776
OR5M11	219487
GPR61	83873
TMEM262	100130348
BRK1	55845
NAALAD2	10003
SAAL1	113174
C11orf98	102288414
HTN3	3347
SPTBN2	6712
FAT3	120114
YPEL4	219539
SMTNL1	219537
CFL1	1072
PIGY	84992
UQCC3	790955
KIAA1456	57604
TP53AIP1	63970
CKAP5	9793
EYA4	2070
KDM2A	22992
MANF	7873
ACRV1	56
MEX3A	92312
RNPC3	55599
MPZ	4359
RGS5	8490
RBM4B	83759
TRIM3	10612
KCNA2	3737
TMEM41B	440026
CASP1	834
USP47	55031
BBIP1	92482
GSDMD	79792
MS4A1	931
SLC22A18AS	5003
KCNJ5	3762
FAM118B	79607
LMO7	4008
TMEM9B	56674
PCDHA6	56142
ARL15	54622
MAGEL2	54551
CREBZF	58487
FLI1	2313
CALCB	797
GRK6	2870
ST5	6764
CRYAB	1410
NPIPA5	100288332
TRAF6	7189
FCGR3B	2215
C10orf113	387638
EIF4G2	1982
NCAPD3	23310
SPRN	503542
TTC12	54970
MS4A14	84689
ZNF585B	92285
TSPAN19	144448
B3GAT1	27087
CLNS1A	1207
PNLIPRP1	5407
RNH1	6050
H2AFX	3014
RAP1GAP	5909
FZD4	8322
GPR68	8111
TPD52L1	7164
KCNC3	3748
TMPRSS13	84000
CYB5RL	606495
PUF60	22827
SLC6A5	9152
NPIPB8	728734
SERPINH1	871
FAM111A	63901
ARFGAP2	84364
INTS4	92105
ACER3	55331
SLC43A3	29015
TXNRD1	7296
MAML2	84441
C6orf141	135398
CDC27	996
PCDHA8	56140
USP50	373509
CCDC90B	60492
CCDC180	100499483
ATP6V0B	533
NRK	203447
TSKU	25987
LRRC24	441381
THNSL1	79896
CLP1	10978
DEFB134	613211
RPS25	6230
RAB30	27314
BCLAF1	9774
TEAD1	7003
ZSCAN5C	649137
PAFAH1B2	5049
CRACR2B	283229
PCDHA4	56144
NPIPA8	101059953
RTL1	388015
GJB7	375519
TOR1AIP1	26092
FAU	2197
CCNJ	54619
SLN	6588
RPS6KA1	6195
OR5M1	390168
DDIAS	220042
LGALS8	3964
KIRREL3	84623
POLN	353497
ZIC4	84107
ZC2HC1C	79696
MROH1	727957
AGBL2	79841
EPS8L2	64787
EID3	493861
C1orf94	84970
CNTN5	53942
GRIK4	2900
ASCL3	56676
RPS13	6207
EHF	26298
CELF1	10658
KCNV1	27012
OR5M10	390167
TRAPPC4	51399
PCDHA9	9752
ST3GAL4	6484
EIF3M	10480
SAA2	6289
TP53I11	9537
ZNF707	286075
KBTBD3	143879
CCS	9973
OMP	4975
OR4D10	390197
PCDHA7	56141
TAS2R46	259292
OR52I1	390037
NUCB2	4925
IGSF9B	22997
PCDHA5	56143
PRR23D2	100133251
ECHDC1	55862
TMEM218	219854
GALNT4	8693
ADM	133
C8orf82	414919
NXF1	10482
ARMS2	387715
CARD18	59082
HCAR3	8843
SLC52A2	79581
KIAA0100	9703
SLC35F2	54733
KMT2A	4297
MUC5B	727897
CACNG5	27091
DBX1	120237
PRR23D1	100131608
SMIM3	85027
DPF2	5977
NFRKB	4798
DNAAF3	352909
CYB5R2	51700
MYO18A	399687
CHI3L2	1117
C4orf50	389197
TIAM2	26230
DICER1	23405
TNKS1BP1	85456
ZAR1L	646799
ENO2	2026
GRAPL	400581
FBXL17	64839
CCDC166	100130274
FZD3	7976
LATS1	9113
IQSEC3	440073
ZNF891	101060200
ZNF611	81856
HMGA2	8091
OR6J1	79549
SLFN12L	100506736
HTR2A	3356
SFSWAP	6433
BCORL1	63035
LDHC	3948
CDH22	64405
C12orf43	64897
FAM106A	80039
ZNF641	121274
TRPM1	4308
GPRASP2	114928
MTRNR2L5	100463289
CD19	930
HIF1A	3091
KIAA2012	100652824
HEATR5A	25938
KLRC1	3821
CCDC91	55297
SAMD8	142891
GGA3	23163
COPS7A	50813
MDH1	4190
TOMM5	401505
MANSC1	54682
SP6	80320
KLRF2	100431172
CALU	813
TJP2	9414
LRIT2	340745
BBS12	166379
PDE10A	10846
MAGEA8	4107
REEP1	65055
TRMT112	51504
KIF1A	547
IST1	9798
CLDN24	100132463
TIMM8B	26521
PGAM5	192111
HHAT	55733
KPNA2	3838
RAB40C	57799
KLHL35	283212
ZC3H11A	9877
PLSCR3	57048
H2AFJ	55766
C1R	715
ACADVL	37
SMG8	55181
PRR20C	729240
CUL7	9820
OR13C2	392376
TMEM206	55248
NOVA1	4857
CDK5RAP3	80279
CACNB4	785
ZCCHC8	55596
DBI	1622
ZNF426	79088
HAUS5	23354
CRADD	8738
NFE2	4778
BANF2	140836
TBCE	6905
MYO1H	283446
POTEE	445582
MTRNR2L1	100462977
CIZ1	25792
FKBP9	11328
TRDN	10345
RIMS4	140730
SSUH2	51066
ZNF667	63934
ANAPC15	25906
ZNF133	7692
ZNF415	55786
PPIAL4D	645142
TARM1	441864
PDCD2	5134
DMXL1	1657
ANHX	647589
ATXN7	6314
PLEKHG5	57449
MTRNR2L8	100463486
TRERF1	55809
TMEM50B	757
MPDZ	8777
CHERP	10523
HOMER3	9454
MTRNR2L7	100288485
ARF1	375
TCEANC	170082
ATP2A2	488
CPNE6	9362
FAM120B	84498
FAM9A	171482
RAB19	401409
PDYN	5173
TDRD3	81550
TBC1D30	23329
LUC7L2	51631
ME3	10873
SH2B2	10603
ABCB9	23457
ADIG	149685
ZNF124	7678
MCF2L	23263
ANKRD49	54851
DDX11	1663
CLEC4C	170482
ATF7IP	55729
ZNF573	126231
PSMD9	5715
GDAP1L1	78997
KIAA1958	158405
TIFAB	497189
GRM4	2914
VNN3	55350
MYRFL	196446
TMEM216	51259
TLR5	7100
PHC1	1911
CYP2E1	1571
NPIPB5	100132247
SYTL1	84958
CACFD1	11094
ZNF185	7739
NR4A1	3164
PLD5	200150
KIAA0391	9692
PACSIN3	29763
RASA4B	100271927
AP3B2	8120
VARS2	57176
OBP2A	29991
GRAMD1A	57655
GPR161	23432
SLC16A1	6566
NDUFC1	4717
NOL8	55035
CLTCL1	8218
RHBG	57127
USP36	57602
TSHR	7253
CLDN2	9075
OR4D2	124538
MARVELD1	83742
MSLNL	401827
ZNF664	144348
ZNF135	7694
ARSE	415
NNMT	4837
SERPINB11	89778
UBC	7316
CCR3	1232
TAS2R20	259295
PRR14	78994
PDZD9	255762
ITGAM	3684
CLUL1	27098
DYRK4	8798
PTHLH	5744
CXorf56	63932
PCDH7	5099
SALL3	27164
HPR	3250
FNDC3A	22862
GPR19	2842
ZNF567	163081
DMXL2	23312
PHB2	11331
ARHGEF28	64283
SESN3	143686
MUC12	10071
PIH1D3	139212
TAS2R14	50840
ORC4	5000
SMAD5	4090
CEPT1	10390
TMTC1	83857
PCYT2	5833
RBM19	9904
CDCA3	83461
HDGFL1	154150
PIANP	196500
MTRNR2L10	100463488
IQCC	55721
ECT2L	345930
NKRF	55922
CAND1	55832
TOP3A	7156
ZDHHC11B	653082
SLC34A3	142680
KRTCAP3	200634
IL22	50616
MIXL1	83881
PTK6	5753
NCEH1	57552
ASIC5	51802
STOML1	9399
TTLL9	164395
BEX2	84707
POLG2	11232
ZNF668	79759
DAG1	1605
PRB3	5544
ACVR1B	91
ADAP1	11033
MFSD5	84975
HTATSF1	27336
PLXNB3	5365
GPN3	51184
LMO3	55885
TET2	54790
BEAN1	146227
MYBPC3	4607
RGS13	6003
SETD1B	23067
APC2	10297
DAPK3	1613
GPR17	2840
HIST4H4	121504
RASSF3	283349
ZCCHC7	84186
FAM180B	399888
STH	246744
RSPRY1	89970
KLHL13	90293
NAT1	9
C2CD5	9847
TMEM258	746
LPAR2	9170
FAR2	55711
FAM222A	84915
PFKFB3	5209
MTRNR2L3	100462983
FAM46D	169966
FAM92B	339145
IDO2	169355
BCAT1	586
ACTN2	88
MVK	4598
FAM214A	56204
PLCB3	5331
AUNIP	79000
TBC1D10C	374403
ZNRF3	84133
SP7	121340
CELF2	10659
ZNF580	51157
CPEB2	132864
SUDS3	64426
NUP153	9972
CES4A	283848
OR52E8	390079
NPIPB3	23117
OR7G1	125962
POLR1B	84172
SLCO1C1	53919
ARMC6	93436
GALNT6	11226
CITED2	10370
SYT7	9066
RAI2	10742
PDGFRL	5157
TNFAIP8L1	126282
PRRG1	5638
ZNF701	55762
OTUB1	55611
SLC1A5	6510
FRMPD1	22844
ZNF268	10795
SCO2	9997
SEBOX	645832
KRT86	3892
ARMCX6	54470
TMEM14C	51522
MYCBP2	23077
GLB1L2	89944
CYFIP2	26999
ATP1A3	478
TAS2R30	259293
SSH2	85464
ZNF835	90485
TDO2	6999
FKBP5	2289
ZNF324	25799
USO1	8615
CUL2	8453
NUTM1	256646
PAFAH1B3	5050
KCNK4	50801
C21orf62	56245
AP1S2	8905
HCK	3055
APOA5	116519
FRY	10129
CTSV	1515
HSD3B2	3284
NLRP2	55655
GTF2H3	2967
LDHA	3939
PRR19	284338
ATP1A1	476
SLC5A8	160728
ATP8B1	5205
DND1	373863
PIK3C2G	5288
OR10G2	26534
RABEP1	9135
FAM90A1	55138
PHKG1	5260
C3orf33	285315
CNOT4	4850
EGR4	1961
HIST1H2BG	8339
PRAME	23532
GPRASP1	9737
ANKRD65	441869
PCGF5	84333
RNF170	81790
KIAA1147	57189
LTB4R2	56413
FAM216B	144809
TIMM50	92609
SLC39A11	201266
HIST2H2BF	440689
BCL7A	605
EVI5L	115704
MMAB	326625
SLC2A14	144195
ZNF623	9831
VIM	7431
BEX5	340542
SHD	56961
TUBGCP2	10844
RBMXL1	494115
CMIP	80790
C12orf56	115749
LIMS1	3987
RRP12	23223
HES7	84667
RAN	5901
ZNF550	162972
SLC25A10	1468
SOD2	6648
LSM14A	26065
LRTM2	654429
PCSK5	5125
ZNF362	149076
GCSAML	148823
FICD	11153
GTSF1	121355
COX14	84987
HOXC11	3227
PCED1B	91523
BPNT1	10380
DNAJC22	79962
GATC	283459
BAZ2A	11176
NPIPA2	642799
NPIPB9	100507607
PRSS58	136541
APPL2	55198
MYL6	4637
RPL18	6141
CNTN1	1272
RAB5C	5878
C12orf45	121053
SLC8B1	80024
C12orf77	196415
NR1H4	9971
VDR	7421
FRS2	10818
RAB3IP	117177
MGAM	8972
LIN7A	8825
BLOC1S1	2647
NPIPB12	440353
MTERF2	80298
INAFM1	255783
CD63	967
TMEM116	89894
ZBED6	100381270
ZNF878	729747
PFDN5	5204
CEP290	80184
NACA	4666
DAZAP2	9802
NUP37	79023
PAH	5053
POTEG	404785
PRPF40B	25766
TPCN1	53373
APAF1	317
TBC1D15	64786
TAS2R38	5726
KRT4	3851
SPATS2	65244
GLIPR1L2	144321
BEST2	54831
BRF1	2972
CPM	1368
C12orf75	387882
SPIC	121599
C17orf49	124944
DDIT3	1649
RITA1	84934
MAP3K12	7786
DTX3	196403
METTL7A	25840
OR9A4	130075
OR6C68	403284
NPIPA3	642778
GAS2L3	283431
CYP4F12	66002
OR11H12	440153
RDH12	145226
DNM1L	10059
C19orf67	646457
AGAP2	116986
KCNC2	3747
COPZ1	22818
RPLP0	6175
MAPKAPK5	8550
KRT8	3856
TWF1	5756
RNASEK	440400
ACSS3	79611
ANKS1B	56899
FKBP11	51303
SLC38A1	81539
HECTD4	283450
TRIAP1	51499
MRPL42	28977
CALCOCO1	57658
CLEC5A	23601
ASPG	374569
RASAL1	8437
GPR84	53831
PPFIA2	8499
MYL6B	140465
ALDH6A1	4329
HEATR4	399671
RAX2	84839
CEP95	90799
BDKRB2	624
MAP1LC3B2	643246
HOPX	84525
IL11RA	3590
RNASE12	493901
TIMELESS	8914
VTI1B	10490
ZFYVE1	53349
JKAMP	51528
SIPA1L1	26037
SERPINA4	5267
TMEM30B	161291
POTEM	641455
STON2	85439
SLIRP	81892
TMEM179	388021
EMX2	2018
DIO2	1734
ZBTB1	22890
RGS6	9628
PGF	5228
ERH	2079
DUX4L6	653544
DUX4L5	653545
NPC2	10577
CEP128	145508
GSKIP	51527
DUX4L1	22947
NEDD1	121441
PROX2	283571
UBE2J1	51465
MAP3K9	4293
DUX4L4	441056
HNRNPC	3183
NUMB	8650
HSD17B6	8630
DUX4L7	653543
DUX4L2	728410
ASB2	51676
MOAP1	64112
MC1R	4157
NRXN3	9369
NDRG2	57447
SPTB	6710
